district,population,child_population,young_child_population,total_pov_change,child_pov_change,young_child_pov_change,total_deep_pov_change,child_deep_pov_change,young_child_deep_pov_change,total_pov_rate,child_pov_rate,young_child_pov_rate,new_total_pov_rate,new_child_pov_rate,new_young_child_pov_rate,total_deep_pov_rate,child_deep_pov_rate,young_child_deep_pov_rate,new_total_deep_pov_rate,new_child_deep_pov_rate,new_young_child_deep_pov_rate,reform_target,monthly_benefit
"022",136174.39003771869,33567.938360299871,11379.632850923492,-9.4,-16.7,-31.9,-2.6,-6.1,-6.8,17.814388636980187,24.962806095401749,23.774415465371838,16.134947035032951,20.790492435117567,16.185230569992683,4.4709756600025674,4.5247867684207943,6.2053970716086182,4.3560606380004794,4.249022167825248,5.7851106319136019,"Young Children",200
"004",148118.0657334245,34677.090763515211,8386.1615958809634,-1.5,-2.9,-7.3,-0.6,-1.7,-1.7,8.8431729697103716,7.88182468511217,10.268198234722584,8.7076038904857676,7.6539925439204755,9.52372589477629,2.6281071201289721,2.6038377290491024,2.6143051178832453,2.6128819288974445,2.5606284461161244,2.5700883109405144,"Young Children",200
"005",137093.76127801463,28591.270748825431,6856.0700265040568,-6.7,-17.3,-48.7,-7.8,-24.7,-48,6.9073273448175447,7.6557465091299663,6.3045912653975371,6.4469881947089007,6.3319011815252413,3.2362821948488247,2.1387289711251984,2.156283566058002,1.1422172452407615,1.9718420286283906,1.6245972073039743,0.5935050391937291,"Young Children",200
"009",151926.23747424368,35147.859860699609,8316.4453361316409,-1.6,-3.8,-18.7,-1.5,-5.9,-8.9,7.3695018247909267,7.75028352296996,4.4123583256411942,7.2495543086772347,7.4579459879145826,3.5891451293280432,2.071240779282876,1.4957874002814924,1.0384185663472181,2.0405303796385712,1.4075874600973823,0.94616985050039881,"Young Children",200
"040",104197.73262145191,21160.71358460886,6593.2446455830441,-0.4,-1,-1.4,-3.3,-8.6,-28.9,26.531356208717543,34.722891031489041,30.917200086729185,26.424774023088844,34.370226895291,30.47852091947496,9.6573409460955641,11.018875844582556,9.1743667649744829,9.3360845662399452,10.073853282479231,6.5231119196412255,"Young Children",200
"046",115319.12860217909,23573.20187336759,6814.72179616557,-0.5,-1.2,-1.9,-0.7,-2,-5.4,31.273729359061125,47.17596690787056,38.986071675837394,31.104374294639868,46.6192560646656,38.23970073874338,11.424270600977039,14.794950288152823,7.2155618100524563,11.342791623661052,14.495182911042455,6.8281326213319042,"Young Children",200
"007",141761.4907281592,29232.372454450477,7020.8475738868392,-0.6,-0.9,-2.1,-4.6,-13.4,-24.3,9.1808633599404015,10.414080497025099,18.815802294184596,9.12725560797769,10.320424946568911,18.425853088686289,3.0853258368219829,2.5874805879260476,5.94672776079181,2.9446355172627543,2.23996556030034,4.4997958036222379,"Young Children",200
"034",134751.91586952424,30031.386383115554,8292.5063647274474,-4.7,-6.2,-12.5,-14.1,-12.3,-24.5,11.168883530696679,13.727408728660134,24.548181254778314,10.646438378708289,12.88288474488237,21.4897300518323,5.5055295343954418,8.5590657083912483,15.58808879818773,4.7272202182281218,7.504162084526496,11.767745836500723,"Young Children",200
"015",132970.1432124917,28885.262020136455,6484.8955625725412,-4,-7.2,-21.2,-12.9,-40.1,-63.6,9.967103322512985,11.834006621129426,13.404743560291935,9.5702194056553314,10.976210568270417,10.562972637848061,2.9812105707604184,2.4970629977534982,3.4885064460485742,2.59710154120251,1.4949674959478871,1.2708182925544886,"Young Children",200
"016",135523.97006429,28924.258288966797,6520.4750057160345,-6.8,-13.4,-49.7,-2.7,-5.5,-43,8.8519740554901123,9.6978455111942559,11.521594204421486,8.24699108509039,8.40298885277011,5.79279915931807,3.170765285806048,2.6801317418289075,1.388165877099014,3.0853074341518889,2.5329096549390062,0.79100585410998869,"Young Children",200
"017",148403.13987533527,29756.943061387559,6457.7330475958806,-4.7,-9.5,-17.9,-24.8,-70.2,-95.8,16.216918755478339,17.736668918851521,30.4620129954975,15.446644024347519,16.045120088682506,25.016489245018153,4.3441818449588627,4.2836178865406422,5.67967816797042,3.2672398801056595,1.2773480802283561,0.2413407856393309,"Young Children",200
"018",141525.8510196117,33389.856048763984,10139.888772464239,-6,-11.9,-23,-8.8,-15.9,-59.7,17.741666391316887,22.6868537759755,27.844863864462226,16.685102286596496,19.993884256170105,21.453982515071619,4.8082678038241964,5.1418642786256576,2.7480587081879295,4.3840605771648153,4.3246865933411023,1.106428318273273,"Young Children",200
"019",150024.3023403057,36756.84048023443,11018.291570962498,-5,-9.6,-17.1,-13,-25.3,-69,18.448607318580173,23.878725618051984,31.942870421616977,17.531923373031155,21.580905287494591,26.47070665592145,4.6434801659959986,4.8919298093206089,3.2867926878946108,4.0381882517988847,3.6540069211317889,1.0199665971437475,"Young Children",200
"039",125782.827895456,28604.806028785453,8018.6277294036481,-2.6,-4.9,-10.7,-8.2,-31.2,-39.6,9.626540030318413,13.844869744267887,10.892420251753753,9.3748917281307467,13.16786248365597,9.72935593837808,2.9765043614429376,2.2815792328386686,5.98164587661648,2.7337890625099015,1.5693470422434463,3.6151163207429726,"Young Children",200
"027",149478.66811975132,33012.956909311855,7724.5607938922458,-6.2,-8.6,-22.3,-5.5,-8.7,-43.1,9.0702210996835664,11.985250527332035,13.056209295263763,8.5058037293193056,10.94960429672653,10.138409867233912,3.1809498390508346,4.8409865443049815,4.1830587617565609,3.0066232086605891,4.4193766211368883,2.381197064054358,"Young Children",200
"029",145298.59229879008,33493.227898020341,7307.3528943071851,-4.2,-5.4,-19.2,-7.5,-9.8,-45.5,8.4952293882233771,11.412240454156624,9.6595972197469244,8.1420831148576873,10.793996422738941,7.8060951702013881,4.45331791679551,7.875806827902637,7.8060951702013881,4.1185460053688985,7.1000855431993166,4.2505792193904828,"Young Children",200
"014",141946.04743803211,34745.048265983918,8938.4926896043617,-3.9,-7.1,-9,-4.7,-23.8,-44.7,11.097748013477153,13.733999978829733,21.210579777282231,10.661806469071671,12.758930284316335,19.299962085315617,3.0986004316335332,1.9416320192332643,2.413085331737054,2.9517240690022959,1.4788329825575108,1.3337104018598114,"Young Children",200
"020",141302.71815447757,32011.985805741428,10487.595621680797,-7.5,-17.7,-25.6,-1.4,-5.9,-19.3,18.061915420361878,19.341005283375043,20.633639299210834,16.707120615993031,15.92005972452924,15.355950608634956,5.4707142439529921,4.3033651278127811,2.4061060063026645,5.3964121400842275,4.050406693507818,1.9428328920148004,"Young Children",200
"010",130559.54700365491,29764.686280670492,8255.4134121284442,-5.7,-4.8,-17.3,-14.3,-30.5,-100,15.177956915306048,16.714751389894019,16.478835386612538,14.3184205626693,15.905990229600395,13.620546905171036,3.4574072228122343,3.5910762460068026,1.3498999119886275,2.9621564094962345,2.4959378966236878,0,"Young Children",200
"044",117785.24830688488,26235.511256030055,7311.2666970359005,-5,-13,-32.6,-2.9,-10.3,-32.9,15.558040335415374,18.568518845961655,21.859474884681493,14.77714363773584,16.159995095219294,14.727573466631295,5.468102081784024,4.0287652403087781,2.6027590356995653,5.3120105776373521,3.6118198179239966,1.7454835955805432,"Young Children",200
"006",125611.7874249458,26627.900369576055,6495.668314121458,0,0,0,-0.5,-1.4,-11.4,15.173866692253684,14.157815848741651,9.59892051711722,15.173866692253684,14.157815848741651,9.59892051711722,5.4178391574044138,7.3830734563625944,3.68880221750491,5.3901255967928314,7.2809066585510589,3.2699866035225975,"Young Children",200
"008",131122.27886295505,27579.985376932043,8905.3861816061562,0,0,0,-3.4,-17.3,-33.8,14.388254811159019,15.57067050759926,32.231368777499995,14.388254811159019,15.57067050759926,32.231368777499995,6.02816352841405,4.3834019685397871,6.9476528827019237,5.8238068819032565,3.6241337762511128,4.5961989183872145,"Young Children",200
"042",131511.08893079936,27892.913901601019,7397.1411669178988,-0.4,-0.7,-3.1,-1.1,-3.1,-4.9,10.915223217817072,11.101954795899454,9.4390251785544574,10.871440409393673,11.024543672336101,9.1471256790240965,5.7776944454259427,5.2023419603015659,6.04556400185236,5.7128494526473457,5.0436100604696428,5.7477675427355273,"Young Children",200
"011",133963.79563157394,29444.971972330313,6855.220284896709,-3.5,-3.8,-17.5,-9.8,-32.7,-100,10.981002457370936,10.977969071335979,10.357770495969328,10.59578311269566,10.555317343821335,8.5423702967745356,3.3230880988720415,2.3232966020200774,1.3676338005645352,2.9961741111215785,1.5626229634399309,0,"Young Children",200
"041",112002.38869914619,23320.69949570873,7424.021401765578,-0.3,-0.9,-1.3,-5.4,-14.5,-47.7,25.027279628215997,29.874722660855426,25.540515867267256,24.945100485671823,29.609508912855688,25.217627063520464,9.22229004499366,9.5956955282233434,8.5589386250775856,8.7262090511831509,8.2074251449252333,4.4790229327742876,"Young Children",200
"047",131027.71179840367,35275.61925455575,12631.548778848854,-8.7,-15.6,-27.7,-4.7,-10.3,-13.4,21.427605892727534,26.863290317721649,23.800353423827691,19.564978806801829,22.664563311201842,17.201991745621115,5.7641429688092041,5.7176222588547194,6.3501471276154939,5.4951640469301859,5.1266083514702405,5.4973883725100263,"Young Children",200
"030",133756.55459118503,28419.482580628835,8782.2842459048043,0,0,0,0,0,,8.2194089378335917,13.778187245009521,7.6928288012852244,8.2194089378335917,13.778187245009521,7.6928288012852244,1.5860517866567787,1.0231180269567874,0,1.5860517866567787,1.0231180269567874,0,"Young Children",200
"038",129652.98299008676,26979.170409235296,6765.31757045423,-0.8,-2.4,-12,-5.6,-16.8,-45.6,12.38682441815253,12.257754524584913,9.8467106663827977,12.284619230128312,11.961454273663978,8.6651053864168617,6.85941232016886,7.2339971170786388,4.75835639770066,6.4750319391212576,6.0194330254658048,2.5867575047902918,"Young Children",200
